X_1301008_Mon_126100500008_Longleng_Wheat1	1.0
X_1301008_Mon_126100500009_Mon_Wheat	85.3
X_1301008_Mon_126100500009_Mon_Wheat1	1.0
X_1301008_Mon_126101100009_Mon_Wheat	95.9
X_1301008_Mon_126101100009_Mon_Wheat1	1.0
X_1301008_Mon_126300300011_Longleng_Wheat	7.95
X_1301008_Mon_126300300011_Longleng_Wheat1	1.0
X_1301008_Mon_126300300013_Longleng_Wheat	1.2
X_1301008_Mon_126300300013_Longleng_Wheat1	1.0
X_1301008_Mon_126300300014_Longleng_Wheat	5.6
X_1301008_Mon_126300300014_Longleng_Wheat1	1.0
X_1301008_Mon_126300300015_Longleng_Wheat	5.5
X_1301008_Mon_126300300015_Longleng_Wheat1	1.0
X_1301008_Mon_126300300016_Longleng_Wheat	21.1
X_1301008_Mon_126300300016_Longleng_Wheat1	1.0
X_1301008_Mon_126300300017_Longleng_Wheat	22.45
X_1301008_Mon_126300300017_Longleng_Wheat1	1.0
X_1301008_Mon_126300300018_Longleng_Wheat	6.8
X_1301008_Mon_126300300018_Longleng_Wheat1	1.0
X_1301008_Mon_126500800011_Mokokchung_Wheat	14.7
X_1301008_Mon_126500800011_Mokokchung_Wheat1	1.0
X_1301009_Mon_126100600012_Mon_Wheat	10.5
X_1301009_Mon_126100600012_Mon_Wheat1	1.0
X_1301009_Mon_126100800001_Mon_Wheat	4.15
X_1301009_Mon_126100800001_Mon_Wheat1	1.0
X_1301009_Mon_126100800002_Mon_Wheat	154.9
X_1301009_Mon_126100800002_Mon_Wheat1	1.0
X_1301009_Mon_126100800003_Mon_Wheat	157.45
X_1301009_Mon_126100800003_Mon_Wheat1	1.0
X_1301009_Mon_126100800004_Mon_Wheat	21.5
X_1301009_Mon_126100800004_Mon_Wheat1	1.0
X_1301009_Mon_126100800005_Mon_Wheat	26.35
X_1301009_Mon_126100800005_Mon_Wheat1	1.0
X_1301009_Mon_126100800006_Mon_Wheat	38.15
X_1301009_Mon_126100800006_Mon_Wheat1	1.0
X_1301009_Mon_126100800007_Mon_Wheat	15.05
X_1301009_Mon_126100800007_Mon_Wheat1	1.0
X_1301009_Mon_126100800008_Mon_Wheat	25.05
X_1301009_Mon_126100800008_Mon_Wheat1	1.0
X_1301009_Mon_126100800012_Mon_Wheat	17.6
X_1301009_Mon_126100800012_Mon_Wheat1	1.0
X_1301009_Mon_126100800014_Mon_Wheat	35.1
X_1301009_Mon_126100800014_Mon_Wheat1	1.0
X_1301009_Mon_126100800015_Mon_Wheat	3.45
X_1301009_Mon_126100800015_Mon_Wheat1	1.0
X_1301009_Mon_126100800016_Mon_Wheat	16.7
X_1301009_Mon_126100800016_Mon_Wheat1	1.0
X_1301009_Mon_126100800017_Mon_Wheat	4.0
X_1301009_Mon_126100800017_Mon_Wheat1	1.0
X_1301009_Mon_126101000003_Mon_Wheat	13.75
X_1301009_Mon_126101000003_Mon_Wheat1	1.0
X_1301009_Mon_126101100001_Mon_Wheat	148.6
X_1301009_Mon_126101100001_Mon_Wheat1	1.0
X_1301009_Mon_126101100002_Mon_Wheat	6.85
X_1301009_Mon_126101100002_Mon_Wheat1	1.0
X_1301009_Mon_126101100003_Mon_Wheat	3.0
X_1301009_Mon_126101100003_Mon_Wheat1	1.0
X_1301009_Mon_126101100004_Mon_Wheat	145.25
X_1301009_Mon_126101100004_Mon_Wheat1	1.0
X_1301009_Mon_126101100005_Mon_Wheat	61.65
X_1301009_Mon_126101100005_Mon_Wheat1	1.0
X_1301009_Mon_126101100006_Mon_Wheat	48.8
X_1301009_Mon_126101100006_Mon_Wheat1	1.0
X_1301009_Mon_126101100007_Mon_Wheat	9.25
X_1301009_Mon_126101100007_Mon_Wheat1	1.0
X_1301009_Mon_126101100008_Mon_Wheat	43.85
X_1301009_Mon_126101100008_Mon_Wheat1	1.0
X_1301009_Mon_126101100010_Mon_Wheat	43.8
X_1301009_Mon_126101100010_Mon_Wheat1	1.0
X_1301009_Mon_126101100011_Mon_Wheat	6.85
X_1301009_Mon_126101100011_Mon_Wheat1	1.0
X_1301009_Mon_126101100012_Mon_Wheat	150.6
X_1301009_Mon_126101100012_Mon_Wheat1	1.0
X_1301009_Mon_126101100013_Mon_Wheat	83.8
X_1301009_Mon_126101100013_Mon_Wheat1	1.0
X_1301009_Mon_126101100015_Mon_Wheat	115.35
X_1301009_Mon_126101100015_Mon_Wheat1	1.0
X_1301009_Mon_126101100017_Mon_Wheat	118.15
X_1301009_Mon_126101100017_Mon_Wheat1	1.0
X_1301009_Mon_126101100020_Mon_Wheat	72.8
X_1301009_Mon_126101100020_Mon_Wheat1	1.0
X_1301009_Mon_126101100021_Mon_Wheat	45.1
X_1301009_Mon_126101100021_Mon_Wheat1	1.0
X_1301009_Mon_126101100022_Mon_Wheat	52.95
X_1301009_Mon_126101100022_Mon_Wheat1	1.0
X_1301009_Mon_126101100024_Mon_Wheat	37.0
X_1301009_Mon_126101100024_Mon_Wheat1	1.0
X_1301009_Mon_126101100025_Mon_Wheat	33.2
X_1301009_Mon_126101100025_Mon_Wheat1	1.0
X_1301009_Mon_126101100026_Mon_Wheat	40.4
X_1301009_Mon_126101100026_Mon_Wheat1	1.0
X_1301009_Mon_126101100028_Mon_Wheat	41.7
X_1301009_Mon_126101100028_Mon_Wheat1	1.0
X_1301009_Mon_126101100029_Mon_Wheat	40.35
X_1301009_Mon_126101100029_Mon_Wheat1	1.0
X_1301009_Mon_126101100030_Mon_Wheat	54.85
X_1301009_Mon_126101100030_Mon_Wheat1	1.0
X_1301009_Mon_126101100031_Mon_Wheat	37.95
X_1301009_Mon_126101100031_Mon_Wheat1	1.0
X_1301009_Mon_126101300005_Mon_Wheat	4.05
X_1301009_Mon_126101300005_Mon_Wheat1	1.0
X_1301010_Mon_126100700003_Mon_Wheat	90.85
X_1301010_Mon_126100700003_Mon_Wheat1	1.0
X_1301010_Mon_126100700006_Mon_Wheat	32.5
X_1301010_Mon_126100700006_Mon_Wheat1	1.0
X_1301010_Mon_126101000002_Mon_Wheat	21.55
X_1301010_Mon_126101000002_Mon_Wheat1	1.0
X_1301010_Mon_126101000004_Mon_Wheat	15.6
X_1301010_Mon_126101000004_Mon_Wheat1	1.0
X_1301010_Mon_126101000007_Mon_Wheat	9.55
X_1301010_Mon_126101000007_Mon_Wheat1	1.0
X_1301010_Mon_126101000008_Mon_Wheat	77.55
X_1301010_Mon_126101000008_Mon_Wheat1	1.0
X_1301010_Mon_126101000010_Mon_Wheat	66.6
X_1301010_Mon_126101000010_Mon_Wheat1	1.0
X_1301010_Mon_126101100014_Mon_Wheat	132.05
X_1301010_Mon_126101100014_Mon_Wheat1	1.0
X_1301010_Mon_126101100018_Mon_Wheat	146.6
X_1301010_Mon_126101100018_Mon_Wheat1	1.0
X_1301010_Mon_126101100019_Mon_Wheat	65.35
X_1301010_Mon_126101100019_Mon_Wheat1	1.0
X_1301010_Mon_126101100023_Mon_Wheat	21.45
X_1301010_Mon_126101100023_Mon_Wheat1	1.0
X_1301010_Mon_126101100027_Mon_Wheat	96.7
X_1301010_Mon_126101100027_Mon_Wheat1	1.0
X_1301011_Mon_126100400001_Mon_Wheat	48.75
X_1301011_Mon_126100400001_Mon_Wheat1	1.0
X_1301011_Mon_126100400002_Mon_Wheat	19.6
X_1301011_Mon_126100400002_Mon_Wheat1	1.0
X_1301011_Mon_126100400005_Mon_Wheat	27.95
X_1301011_Mon_126100400005_Mon_Wheat1	1.0
X_1301011_Mon_126100400006_Mon_Wheat	62.0
X_1301011_Mon_126100400006_Mon_Wheat1	1.0
X_1301011_Mon_126100400008_Mon_Wheat	37.0
X_1301011_Mon_126100400008_Mon_Wheat1	1.0
X_1301011_Mon_126100400010_Mon_Wheat	84.85
X_1301011_Mon_126100400010_Mon_Wheat1	1.0
X_1301011_Mon_126100400011_Mon_Wheat	9.35
X_1301011_Mon_126100400011_Mon_Wheat1	1.0
X_1301011_Mon_126100600010_Mon_Wheat	18.35
X_1301011_Mon_126100600010_Mon_Wheat1	1.0
X_1301011_Mon_126100900006_Mon_Wheat	43.15
X_1301011_Mon_126100900006_Mon_Wheat1	1.0
X_1301011_Mon_126101200001_Mon_Wheat	52.7
X_1301011_Mon_126101200001_Mon_Wheat1	1.0
X_1301011_Mon_126101200004_Mon_Wheat	7.7
X_1301011_Mon_126101200004_Mon_Wheat1	1.0
X_1301011_Mon_126300400010_Longleng_Wheat	14.85
X_1301011_Mon_126300400010_Longleng_Wheat1	1.0
X_1301011_Mon_126300400011_Longleng_Wheat	71.2
X_1301011_Mon_126300400011_Longleng_Wheat1	1.0
X_1301011_Mon_126300400014_Longleng_Wheat	37.8
X_1301011_Mon_126300400014_Longleng_Wheat1	1.0
X_1301011_Mon_126300500017_Longleng_Wheat	73.65
X_1301011_Mon_126300500017_Longleng_Wheat1	1.0
X_1301012_Mon_126100500002_Mon_Wheat	124.65
X_1301012_Mon_126100500002_Mon_Wheat1	1.0
X_1301012_Mon_126100700001_Mon_Wheat	14.4
X_1301012_Mon_126100700001_Mon_Wheat1	1.0
X_1301012_Mon_126100700002_Mon_Wheat	64.55
X_1301012_Mon_126100700002_Mon_Wheat1	1.0
X_1301012_Mon_126100700004_Mon_Wheat	95.25
X_1301012_Mon_126100700004_Mon_Wheat1	1.0
X_1301012_Mon_126100700005_Mon_Wheat	59.0
X_1301012_Mon_126100700005_Mon_Wheat1	1.0
X_1301012_Mon_126100700008_Mon_Wheat	25.45
X_1301012_Mon_126100700008_Mon_Wheat1	1.0
X_1301012_Mon_126100700009_Mon_Wheat	16.25
X_1301012_Mon_126100700009_Mon_Wheat1	1.0
X_1301012_Mon_126101100016_Mon_Wheat	145.95
X_1301012_Mon_126101100016_Mon_Wheat1	1.0
X_1301012_Mon_126300300010_Longleng_Wheat	69.25
X_1301012_Mon_126300300010_Longleng_Wheat1	1.0
X_1301012_Mon_126300300012_Longleng_Wheat	21.15
X_1301012_Mon_126300300012_Longleng_Wheat1	1.0
X_1302001_Tuensang_126200300003_Tuensang_Wheat	104.4
X_1302001_Tuensang_126200300003_Tuensang_Wheat1	1.0
X_1302001_Tuensang_126200500004_Tuensang_Wheat	50.45
X_1302001_Tuensang_126200500004_Tuensang_Wheat1	1.0
X_1302001_Tuensang_126200500006_Tuensang_Wheat	35.8
X_1302001_Tuensang_126200500006_Tuensang_Wheat1	1.0
X_1302001_Tuensang_126200500008_Tuensang_Wheat	26.65
X_1302001_Tuensang_126200500008_Tuensang_Wheat1	1.0
X_1302001_Tuensang_126200500009_Tuensang_Wheat	8.8
X_1302001_Tuensang_126200500009_Tuensang_Wheat1	1.0
X_1302001_Tuensang_126200500010_Tuensang_Wheat	33.55
X_1302001_Tuensang_126200500010_Tuensang_Wheat1	1.0
X_1302001_Tuensang_126200700001_Tuensang_Wheat	27.3
X_1302001_Tuensang_126200700001_Tuensang_Wheat1	1.0
X_1302001_Tuensang_126200700003_Tuensang_Wheat	26.45
X_1302001_Tuensang_126200700003_Tuensang_Wheat1	1.0
X_1302001_Tuensang_126200700004_Tuensang_Wheat	34.45
X_1302001_Tuensang_126200700004_Tuensang_Wheat1	1.0
X_1302001_Tuensang_126201100001_Noklak_Wheat	9.45
X_1302001_Tuensang_126201100001_Noklak_Wheat1	1.0
X_1302001_Tuensang_126201100002_Noklak_Wheat	80.35
X_1302001_Tuensang_126201100002_Noklak_Wheat1	1.0
X_1302001_Tuensang_126201100006_Tuensang_Wheat	18.95
X_1302001_Tuensang_126201100006_Tuensang_Wheat1	1.0
X_1302001_Tuensang_126201200002_Tuensang_Wheat	13.25
X_1302001_Tuensang_126201200002_Tuensang_Wheat1	1.0
X_1302001_Tuensang_126201200003_Tuensang_Wheat	23.15
X_1302001_Tuensang_126201200003_Tuensang_Wheat1	1.0
X_1302001_Tuensang_126201200008_Tuensang_Wheat	18.7
X_1302001_Tuensang_126201200008_Tuensang_Wheat1	1.0
X_1302001_Tuensang_126201200010_Tuensang_Wheat	39.85
X_1302001_Tuensang_126201200010_Tuensang_Wheat1	1.0
X_1302001_Tuensang_126201400001_Tuensang_Wheat	46.8
X_1302001_Tuensang_126201400001_Tuensang_Wheat1	1.0
X_1302001_Tuensang_126201400002_Tuensang_Wheat	14.5
X_1302001_Tuensang_126201400002_Tuensang_Wheat1	1.0
X_1302001_Tuensang_126201400003_Tuensang_Wheat	98.7
X_1302001_Tuensang_126201400003_Tuensang_Wheat1	1.0
X_1302001_Tuensang_126201700001_Tuensang_Wheat	131.15
X_1302001_Tuensang_126201700001_Tuensang_Wheat1	1.0
X_1302001_Tuensang_126201700002_Tuensang_Wheat	9.15
X_1302001_Tuensang_126201700002_Tuensang_Wheat1	1.0
X_1302001_Tuensang_126201700004_Tuensang_Wheat	34.4
X_1302001_Tuensang_126201700004_Tuensang_Wheat1	1.0
X_1302001_Tuensang_126201700005_Tuensang_Wheat	30.85
X_1302001_Tuensang_126201700005_Tuensang_Wheat1	1.0
X_1302001_Tuensang_126201700007_Tuensang_Wheat	99.35
X_1302001_Tuensang_126201700007_Tuensang_Wheat1	1.0
X_1302001_Tuensang_126201700008_Tuensang_Wheat	100.15
X_1302001_Tuensang_126201700008_Tuensang_Wheat1	1.0
X_1302001_Tuensang_126201700009_Tuensang_Wheat	45.55
X_1302001_Tuensang_126201700009_Tuensang_Wheat1	1.0
X_1302001_Tuensang_126201700010_Tuensang_Wheat	121.1
X_1302001_Tuensang_126201700010_Tuensang_Wheat1	1.0
X_1302001_Tuensang_126201700012_Tuensang_Wheat	80.4
X_1302001_Tuensang_126201700012_Tuensang_Wheat1	1.0
X_1302001_Tuensang_126201700013_Tuensang_Wheat	56.2
X_1302001_Tuensang_126201700013_Tuensang_Wheat1	1.0
X_1302001_Tuensang_126201700014_Tuensang_Wheat	60.25
X_1302001_Tuensang_126201700014_Tuensang_Wheat1	1.0
X_1302001_Tuensang_126201700015_Tuensang_Wheat	87.1
X_1302001_Tuensang_126201700015_Tuensang_Wheat1	1.0
X_1302001_Tuensang_126201700016_Tuensang_Wheat	102.3
X_1302001_Tuensang_126201700016_Tuensang_Wheat1	1.0
X_1302001_Tuensang_126201700017_Tuensang_Wheat	71.95
X_1302001_Tuensang_126201700017_Tuensang_Wheat1	1.0
X_1302001_Tuensang_126201700018_Tuensang_Wheat	107.5
X_1302001_Tuensang_126201700018_Tuensang_Wheat1	1.0
X_1302001_Tuensang_126201700019_Tuensang_Wheat	0.55
X_1302001_Tuensang_126201700019_Tuensang_Wheat1	1.0
X_1302001_Tuensang_126201700020_Tuensang_Wheat	51.65
X_1302001_Tuensang_126201700020_Tuensang_Wheat1	1.0
X_1302001_Tuensang_126201700021_Tuensang_Wheat	76.1
X_1302001_Tuensang_126201700021_Tuensang_Wheat1	1.0
X_1302001_Tuensang_126201700022_Tuensang_Wheat	127.8
X_1302001_Tuensang_126201700022_Tuensang_Wheat1	1.0
X_1302001_Tuensang_126201700023_Tuensang_Wheat	64.85
X_1302001_Tuensang_126201700023_Tuensang_Wheat1	1.0
X_1302001_Tuensang_126201700024_Tuensang_Wheat	42.15
X_1302001_Tuensang_126201700024_Tuensang_Wheat1	1.0
X_1302001_Tuensang_126201700025_Tuensang_Wheat	61.75
X_1302001_Tuensang_126201700025_Tuensang_Wheat1	1.0
X_1302001_Tuensang_126201700026_Tuensang_Wheat	7.0
X_1302001_Tuensang_126201700026_Tuensang_Wheat1	1.0
X_1302001_Tuensang_126201700029_Tuensang_Wheat	68.6
X_1302001_Tuensang_126201700029_Tuensang_Wheat1	1.0
X_1302001_Tuensang_126201700030_Tuensang_Wheat	133.65
X_1302001_Tuensang_126201700030_Tuensang_Wheat1	1.0
X_1302002_Tuensang_126200500001_Tuensang_Wheat	6.8
X_1302002_Tuensang_126200500001_Tuensang_Wheat1	1.0
X_1302002_Tuensang_126200500003_Tuensang_Wheat	30.8
X_1302002_Tuensang_126200500003_Tuensang_Wheat1	1.0
X_1302002_Tuensang_126201000001_Tuensang_Wheat	51.75
X_1302002_Tuensang_126201000001_Tuensang_Wheat1	1.0
X_1302002_Tuensang_126201000004_Tuensang_Wheat	48.15
X_1302002_Tuensang_126201000004_Tuensang_Wheat1	1.0
X_1302002_Tuensang_126201000010_Mokokchung_Wheat	33.2
X_1302002_Tuensang_126201000010_Mokokchung_Wheat1	1.0
X_1302002_Tuensang_126500100004_Mokokchung_Wheat	6.85
X_1302002_Tuensang_126500100004_Mokokchung_Wheat1	1.0
X_1302002_Tuensang_126500100012_Tuensang_Wheat	89.1
X_1302002_Tuensang_126500100012_Tuensang_Wheat1	1.0
X_1302002_Tuensang_126500100028_Mokokchung_Wheat	74.05
X_1302002_Tuensang_126500100028_Mokokchung_Wheat1	1.0
X_1302002_Tuensang_126500300010_Mokokchung_Wheat	35.3
X_1302002_Tuensang_126500300010_Mokokchung_Wheat1	1.0
X_1302002_Tuensang_126500600014_Mokokchung_Wheat	11.0
X_1302002_Tuensang_126500600014_Mokokchung_Wheat1	1.0
X_1302002_Tuensang_126500600018_Mokokchung_Wheat	11.35
X_1302002_Tuensang_126500600018_Mokokchung_Wheat1	1.0
X_1302003_Tuensang_126200300001_Tuensang_Wheat	108.35
X_1302003_Tuensang_126200300001_Tuensang_Wheat1	1.0
X_1302003_Tuensang_126200300002_Tuensang_Wheat	77.15
X_1302003_Tuensang_126200300002_Tuensang_Wheat1	1.0
X_1302003_Tuensang_126200300004_Tuensang_Wheat	70.3
X_1302003_Tuensang_126200300004_Tuensang_Wheat1	1.0
X_1302003_Tuensang_126200300005_Tuensang_Wheat	27.3
X_1302003_Tuensang_126200300005_Tuensang_Wheat1	1.0
X_1302003_Tuensang_126200300006_Tuensang_Wheat	42.55
X_1302003_Tuensang_126200300006_Tuensang_Wheat1	1.0
X_1302003_Tuensang_126200300008_Zunheboto_Wheat	10.35
X_1302003_Tuensang_126200300008_Zunheboto_Wheat1	1.0
X_1302003_Tuensang_126200300010_Tuensang_Wheat	39.65
X_1302003_Tuensang_126200300010_Tuensang_Wheat1	1.0
X_1302003_Tuensang_126200300011_Tuensang_Wheat	35.65
X_1302003_Tuensang_126200300011_Tuensang_Wheat1	1.0
X_1302003_Tuensang_126200300013_Tuensang_Wheat	6.5
X_1302003_Tuensang_126200300013_Tuensang_Wheat1	1.0
X_1302003_Tuensang_126201000002_Tuensang_Wheat	38.45
X_1302003_Tuensang_126201000002_Tuensang_Wheat1	1.0
X_1302003_Tuensang_126201000003_Tuensang_Wheat	40.9
X_1302003_Tuensang_126201000003_Tuensang_Wheat1	1.0
